area_code,customer_code,child_sku_code,gsv
E41586,E50845,21039098,1205.36
E41586,E50845,21039098,5817.85
E41586,E50845,21039098,173394.56
E41586,E50845,21039098,52560.53
E41586,E50845,21056698,96.43
E41586,E50845,21056698,626.79
E41586,E50845,21056699,6917.15
E41586,E50845,21056699,2305.72
E41586,E50845,21056699,32784.33
E41586,E50845,21056699,10375.71
E41586,E50845,21056699,936.70
E41586,E50845,21056699,7925.90
E41586,E50845,21056699,504.37
E41586,E50845,21138046,3104485.77
E41586,E50845,21138046,433.93
E41586,E50845,21138046,205810.56
E41586,E50845,21138046,1433728.41
E41586,E50845,21138046,536553.28
E41586,E50845,21138046,20941.13
E41586,E50845,21138046,39648.21
E41586,E50845,21138046,1428883.51
E41586,E50845,21138046,107790.97
E41586,E50845,21138046,23753.08
E41586,E50845,21139390,341308.95
E41586,E50845,21139390,31724.98
E41586,E50845,21139390,150572.95
E41586,E50845,21139390,40692.86
E41586,E50845,21139390,1591.06
E41586,E50845,21139390,2314.29
E41586,E50845,21139390,10125.00
E41586,E50845,21139390,2024.94
E41586,E50845,21148364,656485.72
E41586,E50845,21148364,44455.77
E41586,E50845,21148364,288516.88
E41586,E50845,21148364,119944.91
E41586,E50845,21148364,7097.12
E41586,E50845,21148364,3252.85
E41586,E50845,21148364,26022.89
E41586,E50845,21148364,8074.81
E41586,E50845,21039097,332614.34
E41586,E50845,21039097,12952.75
E41586,E50845,21039097,9754.51
E41586,E50845,21039097,7355.87
E41586,E50845,21039097,319.82
E41586,E50845,21039097,29583.49
E41586,E50845,21039097,14711.80
E41586,E50845,21039097,10074.37
E41586,E50845,21139392,4797.32
E41586,E50845,21139392,1439.19
E41586,E50845,21139392,5117.14
E41586,E50845,21066191,1089467.72
E41586,E50845,21066191,47.14
E41586,E50845,21066191,143589.55
E41586,E50845,21066191,631334.79
E41586,E50845,21066191,350048.29
E41586,E50845,21066191,7079.30
E41586,E50845,21066191,15651.46
E41586,E50845,21066191,30844.90
E41586,E50845,21066191,77542.23
E41586,E50845,21066191,7016.13
E41586,E50845,21048736,3845.08
E41586,E50845,21048736,1281.70
E41586,E50845,21048736,839.73
E41586,E50845,21048736,220.98
E41586,E50845,21048737,751.33
E41586,E50845,21048737,265.18
E41586,E50845,21141611,2250.00
E41586,E50845,21141611,281.25
E41586,E50845,21141611,93.48
E41586,E50845,21141611,46.87
E41586,E50845,21141724,2121.42
E41586,E50845,21141724,265.18
E41586,E50845,64019106,57950.28
E41586,E50845,64019106,2371.34
E41586,E50845,64019106,2845.47
E41586,E50845,64019106,4160.88
E41586,E50845,64019106,88.39
E41586,E50845,64019106,44.20
E41586,E50845,64019106,499.36
E41586,E50845,64019106,3579.10
E41586,E50845,64019106,46.61
E41586,E50845,64019107,85892.04
E41586,E50845,64019107,3427.24
E41586,E50845,64019107,4465.48
E41586,E50845,64019107,6417.37
E41586,E50845,64019107,998.72
E41586,E50845,64019107,3225.53
E41586,E50845,64019107,972.33
E41586,E50845,64019108,64893.14
E41586,E50845,64019108,2143.12
E41586,E50845,64019108,1291.36
E41586,E50845,64019108,4264.58
E41586,E50845,64019108,3108.22
E41586,E50845,64019108,998.72
E41586,E50845,64019108,4013.82
E41586,E50845,65038236,65722.82
E41586,E50845,65038236,1508.51
E41586,E50845,65038236,566.51
E41586,E50845,65038236,3712.02
E41586,E50845,65038236,187.50
E41586,E50845,65038236,754.48
E41586,E50845,21066192,27656.73
E41586,E50845,21066192,277.23
E41586,E50845,21066192,4823.55
E41586,E50845,21066192,369.64
E41586,E50845,21066192,92.41
E41586,E50845,21066192,184.82
E41586,E50845,21066194,28695.15
E41586,E50845,21066194,710.72
E41586,E50845,21066194,1421.44
E41586,E50845,21141613,2132.14
E41586,E50845,21141613,88.84
E41586,E50845,21141615,2217.86
E41586,E50845,21141615,277.23
E41586,E50845,21141616,3198.21
E41586,E50845,21141616,266.52
E41586,E50845,64019110,11336.17
E41586,E50845,64019110,373.21
E41586,E50845,64019110,2855.81
E41586,E50845,64019110,282.59
E41586,E50845,64019110,97.32
E41586,E50845,64019110,262.50
E41586,E50845,64019111,31159.39
E41586,E50845,64019111,1122.31
E41586,E50845,64019111,10793.77
E41586,E50845,64019111,2076.34
E41586,E50845,64019111,384.37
E41586,E50845,64019111,92.41
E41586,E50845,64019111,646.87
E41586,E50845,64019111,184.82
E41586,E50845,64019112,22520.99
E41586,E50845,64019112,655.80
E41586,E50845,64019112,3720.09
E41586,E50845,64019112,854.02
E41586,E50845,64019112,179.91
E41586,E50845,64019112,92.41
E41586,E50845,64028163,98618.88
E41586,E50845,64028163,1058.04
E41586,E50845,64028163,9394.66
E41586,E50845,64028163,706.70
E41586,E50845,64028163,266.52
E41586,E50845,64028163,87.50
E41586,E50845,64028164,132331.38
E41586,E50845,64028164,971.88
E41586,E50845,64028164,7143.76
E41586,E50845,64028164,1772.78
E41586,E50845,64028164,612.50
E41586,E50845,64028164,1066.07
E41586,E50845,64028164,529.02
E41586,E50845,64028165,84284.47
E41586,E50845,64028165,525.00
E41586,E50845,64028165,29172.76
E41586,E50845,64028165,1410.72
E41586,E50845,64028165,1066.07
E41586,E50845,64028165,529.02
E41586,E50845,64028165,1328.57
E41586,E50845,65038237,32030.35
E41586,E50845,65038237,3725.90
E41586,E50845,65038237,-1695.53
E41586,E50845,65038237,188.40
E41586,E50845,65038237,837.05
E41586,E50845,65038237,186.61
E41586,E50845,65038238,102971.07
E41586,E50845,65038238,1457.59
E41586,E50845,65038238,6689.35
E41586,E50845,65038238,829.46
E41586,E50845,65038238,274.56
E41586,E50845,65038238,88.84
E41586,E50845,65038238,266.52
E41586,E50845,65038238,557.16
E41586,E50845,21052484,111622.55
E41586,E50845,21052484,47113.44
E41586,E50845,21052484,62979.87
E41586,E50845,21052484,15865.52
E41586,E50845,21052484,1208.04
E41586,E50845,21052484,281.89
E41586,E50845,21052484,33865.31
E41586,E50845,21052484,2214.84
E41586,E50845,21052485,319726.86
E41586,E50845,21052485,73368.10
E41586,E50845,21052485,137516.62
E41586,E50845,21052485,41395.40
E41586,E50845,21052485,966.43
E41586,E50845,21052485,604.03
E41586,E50845,21052485,56656.94
E41586,E50845,21052485,3342.37
E41586,E50845,65002840,3935324.11
E41586,E50845,65002840,226.96
E41586,E50845,65002840,519774.42
E41586,E50845,65002840,1894456.03
E41586,E50845,65002840,1337009.66
E41586,E50845,65002840,1230.04
E41586,E50845,65002840,90270.52
E41586,E50845,65002840,7358.05
E41586,E50845,65002840,136555.64
E41586,E50845,65002840,331865.72
E41586,E50845,65002840,25013.59
E41586,E50845,65002841,8079695.96
E41586,E50845,65002841,358.75
E41586,E50845,65002841,943743.84
E41586,E50845,65002841,3497085.52
E41586,E50845,65002841,2891316.83
