area_code,customer_code,child_sku_code,gsv
E42570,E50857,65038309,3656.92
E42570,E50857,65039504,-2.29
E42570,E50857,65039637,-1.08
E42570,E50857,65039665,-0.33
E42570,E50857,65039761,25853.55
E42570,E50857,65039762,11582.04
E42570,E50857,65039764,56505.99
E42570,E50857,66816457,-0.17
E41593,E50860,20062881,-0.50
E41593,E50860,20065734,-2.90
E41593,E50860,20065735,-8.22
E41593,E50860,20070518,-0.21
E41593,E50860,20070841,-6.51
E41593,E50860,20070842,-14.60
E41593,E50860,20071069,-7.00
E41593,E50860,20071076,-17.23
E41593,E50860,20073032,-0.13
E41593,E50860,20088420,-0.39
E41593,E50860,20091933,-2.06
E41593,E50860,20094079,651.62
E41593,E50860,20094738,-0.84
E41593,E50860,20094740,-3.27
E41593,E50860,20094744,-6.22
E41593,E50860,20100107,-0.08
E41593,E50860,20100109,-0.17
E41593,E50860,20102800,-0.92
E41593,E50860,20102802,-0.04
E41593,E50860,20103992,-0.21
E41593,E50860,20209224,-2.39
E41593,E50860,20209228,-2.93
E41593,E50860,20209476,-5.40
E41593,E50860,20210926,-0.55
E41593,E50860,20226140,11627.07
E41593,E50860,20228246,4966.57
E41593,E50860,20228248,549.66
E41593,E50860,20228249,2421.37
E41593,E50860,20228256,1357.41
E41593,E50860,20228257,3298.00
E41593,E50860,20229790,7.92
E41593,E50860,20229792,221.00
E41593,E50860,20234480,-0.83
E41593,E50860,20237416,-0.04
E41593,E50860,20248034,1068.38
E41593,E50860,20249673,860.00
E41593,E50860,20269563,-0.29
E41593,E50860,20270172,775.00
E41593,E50860,20270174,780.00
E41593,E50860,20272347,3054.32
E41593,E50860,20272675,3994.00
E41593,E50860,20272685,2630.00
E41593,E50860,20275027,-0.06
E41593,E50860,20275030,-0.21
E41593,E50860,20275568,-0.25
E41593,E50860,20277213,-0.22
E41593,E50860,20277219,452.83
E41593,E50860,20277449,144.33
E41593,E50860,20277836,1540.00
E41593,E50860,20277838,1644.45
E41593,E50860,20278034,1641.05
E41593,E50860,20282702,-1.00
E41593,E50860,20284821,-0.04
E41593,E50860,20284832,27500.88
E41593,E50860,20284833,7595.25
E41593,E50860,20288006,125.17
E41593,E50860,20292808,-0.19
E41593,E50860,20292810,207.44
E41593,E50860,20292814,-1.13
E41593,E50860,20292816,154.54
E41593,E50860,20293277,710.75
E41593,E50860,20293278,824.92
E41593,E50860,20293279,803.58
E41593,E50860,20293280,674.83
E41593,E50860,20294810,223.00
E41593,E50860,20294813,539.00
E41593,E50860,20294814,1160.92
E41593,E50860,20302747,-7.35
E41593,E50860,20302757,-6.68
E41593,E50860,20302759,-0.46
E41593,E50860,20303257,-3.33
