ship_to_code,child_sku_code,gsv
50245914,64019111,0.008
50245914,64019112,0.009
50245914,64019113,0.014
50245914,64026026,0.043
50245914,64028157,0.045
50245914,64028158,0.034
50245914,65000810,0.009
50245914,65000836,0.018
50245914,65000837,0.031
50245914,65000838,0.012
50245914,65000839,0.014
50245914,65000840,0.042
50245914,65000843,0.000
50245914,65000871,0.000
50245914,65001161,0.000
50245914,65001489,0.000
50245914,65001896,0.012
50245914,65001908,0.012
50245914,65001954,0.004
50245914,65001959,0.026
50245914,65001975,0.003
50245914,65001976,0.000
50245914,65001983,0.015
50245914,65001985,0.000
50245914,65002107,0.019
50245914,65002110,0.026
50245914,65002160,0.117
50245914,65002163,0.002
50245914,65002184,0.000
50245914,65002308,0.010
50245914,65002310,0.032
50245914,65002369,0.000
50245914,65002372,0.021
50245914,65002405,0.015
50245914,65002674,0.015
50245914,65002813,0.000
50245914,65002838,0.005
50245914,65002839,5.987
50245914,65002840,7.147
50245914,65002841,12.350
50245914,65002843,0.017
50245914,65002845,0.026
50245914,65002846,0.020
50245914,65002847,0.020
50245914,65002849,0.000
50245914,65002853,0.014
50245914,65002854,0.005
50245914,65002858,0.006
50245914,65002884,0.000
50245914,65002990,0.000
50245914,65002994,0.000
50245914,65003025,0.000
50245914,65003111,0.000
50245914,65003185,0.013
50245914,65003196,0.000
50245914,65003210,0.000
50245914,65003211,0.042
50245914,65003227,0.000
50245914,65003249,0.028
50245914,65003266,0.000
50245914,65003270,0.000
50245914,65003273,0.141
50245914,65003277,0.001
50245914,65003279,0.007
50245914,65003287,0.002
50245914,65003293,0.000
50245914,65003317,0.016
50245914,65003332,0.000
50245914,65003334,0.004
50245914,65003416,0.000
50245914,65003456,0.016
50245914,65003457,0.007
50245914,65003465,0.017
50245914,65003862,0.000
50245914,65003867,0.000
50245914,65003869,0.000
50245914,65003983,0.000
50245914,65004308,0.523
50245914,65004310,0.389
50245914,65004313,0.014
50245914,65004314,0.417
50245914,65004316,0.000
50245914,65004319,0.948
50245914,65004320,0.531
50245914,65004321,3.500
50245914,65004322,4.885
50245914,65004329,0.412
50245914,65004330,0.243
50245914,65004331,0.330
50245914,65004332,0.149
50245914,65004333,0.165
50245914,65004335,0.079
50245914,65004337,0.146
50245914,65004338,0.076
50245914,65004356,2.833
50245914,65004400,0.000
50245914,65004401,0.000
50245914,65004409,0.000
50245914,65004410,0.000
50245914,65004413,0.000
50245914,65004431,0.000
50245914,65004439,0.090
50245914,65004445,0.000
50245914,65004467,0.001
50245914,65004468,0.000
50245914,65004471,4.954
50245914,65004472,0.362
50245914,65004473,0.631
50245914,65004474,0.530
50245914,65004475,0.747
50245914,65004476,0.340
50245914,65004477,0.210
50245914,65004479,0.127
50245914,65004480,0.000
50245914,65004486,0.287
50245914,65004499,0.000
50245914,65004500,0.027
50245914,65004501,0.790
50245914,65004502,0.499
50245914,65004504,0.035
50245914,65004505,0.042
50245914,65004506,0.008
50245914,65004507,0.054
50245914,65004508,0.064
50245914,65004509,0.119
50245914,65004510,1.335
50245914,65004511,0.023
50245914,65004512,0.012
50245914,65004513,0.044
50245914,65004514,0.023
50245914,65004546,0.002
50245914,65004554,2.188
50245914,65004555,1.931
50245914,65004556,0.214
50245914,65004557,0.123
50245914,65004558,0.358
50245914,65004559,0.410
50245914,65004562,0.063
50245914,65004578,9.842
50245914,65004583,0.000
50245914,65004584,0.011
50245914,65004585,0.003
50245914,65004594,0.175
50245914,65004615,0.056
50245914,65004621,0.500
50245914,65004623,0.184
50245914,65004624,2.195
50245914,65004625,0.007
50245914,65004643,0.000
50245914,65004662,0.875
50245914,65004663,0.044
50245914,65004664,0.059
50245914,65004666,0.135
50245914,65004668,0.132
50245914,65004669,0.003
50245914,65004670,0.059
50245914,65004672,0.024
50245914,65004675,3.031
50245914,65004679,0.170
50245914,65004680,0.063
50245914,65004681,0.035
50245914,65004685,0.153
50245914,65004686,0.031
50245914,65004687,0.039
50245914,65004689,0.563
50245914,65004693,0.000
50245914,65004694,0.000
50245914,65004723,0.000
50245914,65004725,2.807
50245914,65004726,1.785
50245914,65004736,12.018
50245914,65004737,2.828
50245914,65004749,1.342
50245914,65004750,3.587
50245914,65004751,0.446
50245914,65004752,3.565
50245914,65004772,0.001
50245914,65004773,0.000
50245914,65004789,0.150
50245914,65004792,1.186
50245914,65004793,1.330
50245914,65021258,0.000
50245914,65021263,0.000
50245914,65021270,0.025
50245914,65021285,0.000
50245914,65021336,0.547
50245914,65021342,0.004
50245914,65021352,0.037
50245914,65021353,0.008
50245914,65021391,0.000
50245914,65021394,0.014
50245914,65021715,0.019
50245914,65023254,0.000
50245914,65023255,0.000
50245914,65023295,0.000
50245914,65023361,0.017
50245914,65023362,0.008
50245914,65023426,0.017
50245914,65023427,0.013
50245914,65023650,0.000
50245914,65023714,0.000
50245914,65023715,0.000
50245914,65023716,0.053
50245914,65023963,0.021
50245914,65024634,0.022
50245914,65024649,0.018
50245914,65024650,0.021
50245914,65024652,0.000
50245914,65024653,0.000
50245914,65024655,0.008
50245914,65024656,0.021
50245914,65024657,0.021
50245914,65024659,0.014
50245914,65024660,0.028
50245914,65024680,0.000
50245914,65024681,0.007
50245914,65024699,0.019
50245914,65024745,0.014
50245914,65024758,0.042
50245914,65024763,0.014
50245914,65024779,0.028
50245914,65024781,0.028
50245914,65024806,0.029
50245914,65024810,0.088
50245914,65024813,0.011
50245914,65024815,0.045
50245914,65024816,0.000
50245914,65024818,0.014
50245914,65024822,0.003
50245914,65024845,0.020
50245914,65024851,0.000
50245914,65024856,0.000
50245914,65024857,0.221
50245914,65024863,0.000
50245914,65024865,0.187
50245914,65024866,0.198
50245914,65024871,0.083
50245914,65024875,0.014
50245914,65024878,0.057
50245914,65024889,5.320
50245914,65024890,2.169
50245914,65024891,1.926
50245914,65024903,2.601
50245914,65024924,0.022
50245914,65024926,0.143
50245914,65024943,0.070
50245914,65024948,0.016
50245914,65024970,0.014
50245914,65024971,0.006
50245914,65024972,0.000
50245914,65024973,0.081
50245914,65024974,0.062
50245914,65025005,0.043
50245914,65025006,0.065
50245914,65025008,0.019
50245914,65025009,0.012
50245914,65025082,0.000
50245914,65025107,7.398
50245914,65025108,0.465
50245914,65025118,8.767
50245914,65025121,0.330
50245914,65025124,0.014
50245914,65025125,0.000
50245914,65025220,0.729
50245914,65025221,0.004
50245914,65025222,0.043
50245914,65025224,0.016
50245914,65025463,0.013
50245914,65025464,0.028
50245914,65025525,0.000
50245914,65026035,0.000
50245914,65028821,6.513
50245914,65028888,0.083
50245914,65028987,0.000
50245914,65028988,0.000
50245914,65037017,0.042
50245914,65037070,0.149
50245914,65037071,0.059
50245914,65037072,0.009
50245914,65037073,0.015
50245914,65037074,0.029
50245914,65037075,0.005
50245914,65037076,0.082
50245914,65037077,0.057
50245914,65037078,0.002
50245914,65037079,0.032
50245914,65037080,0.017
50245914,65037081,0.011
50245914,65037085,0.033
50245914,65037086,0.021
50245914,65037087,0.000
50245914,65037088,0.052
50245914,65037089,0.035
50245914,65037090,0.003
50245914,65037091,0.034
50245914,65037092,0.008
50245914,65037094,0.040
50245914,65037095,0.025
50245914,65037096,0.167
50245914,65037230,0.000
50245914,65038231,0.136
50245914,65038236,0.023
50245914,65038237,0.008
50245914,65038238,0.011
50245914,65038253,0.000
50245914,65038265,0.020
50245914,65038270,0.015
50245914,65038272,3.928
50245914,65038273,2.887
50245914,65038303,0.136
50245914,65038304,0.097
50245914,65038305,0.052
50245914,65038306,0.041
50245914,65038307,0.004
50245914,65038308,0.322
50245914,65038309,0.314
50245914,65038310,0.187
50245914,65038311,0.050
50245914,65039756,0.002
50245914,65039757,0.005
50245914,65039759,0.007
50245914,65039763,0.031
50245914,65039798,0.005
50245914,66816457,0.000
50245914,68902181,0.014
50245914,68902182,0.021
50245914,68902183,0.021
50245914,68902184,0.014
50245914,68902185,0.011
50245914,68902187,0.014
50245914,68902189,0.021
50245914,68902190,0.007
50246013,20077807,0.667
50246013,20077811,0.132
50246013,20087940,0.052
50246013,20088413,0.500
50246013,20088471,0.104
50246013,20094079,0.167
50246013,20100778,0.479
50246013,20224880,0.167
50246013,20224883,0.333
50246013,20226137,0.011
50246013,20226140,0.167
50246013,20227912,0.167
50246013,20228246,0.005
50246013,20228253,0.333
50246013,20228255,0.167
50246013,20228256,0.281
50246013,20228257,0.167
50246013,20228578,0.000
50246013,20229807,0.167
50246013,20236585,0.167
50246013,20236586,0.000
50246013,20241701,0.132
50246013,20248034,0.003
50246013,20250394,0.004
50246013,20253706,0.083
50246013,20254006,0.167
50246013,20254008,0.132
50246013,20261111,0.126
50246013,20266527,0.104
50246013,20266936,0.042
50246013,20266945,0.024
50246013,20266946,0.264
50246013,20269498,0.167
50246013,20270160,0.021
50246013,20270174,0.141
50246013,20270209,0.167
50246013,20270243,0.167
50246013,20270503,0.037
50246013,20271016,0.376
50246013,20272080,0.403
50246013,20272293,1.236
50246013,20272347,0.132
50246013,20272681,0.167
50246013,20274414,0.167
50246013,20276987,0.351
50246013,20276991,0.004
50246013,20277317,0.167
50246013,20277848,0.167
50246013,20277999,0.019
50246013,20278019,0.026
50246013,20280421,0.220
50246013,20280423,0.118
50246013,20280424,0.188
50246013,20281182,0.007
50246013,20284538,0.008
50246013,20284832,0.086
50246013,20284833,0.154
50246013,20288008,0.087
50246013,20288232,0.167
50246013,20289822,0.031
50246013,20289823,0.037
50246013,20289824,0.027
50246013,20289825,0.048
50246013,20289826,0.097
50246013,20289827,0.046
50246013,20291633,0.167
50246013,20291636,0.245
50246013,20292568,0.132
50246013,20292808,0.173
50246013,20292809,0.044
50246013,20292810,0.007
50246013,20292814,0.052
50246013,20292815,0.066
50246013,20292819,0.167
50246013,20293277,0.167
50246013,20293278,0.167
50246013,20293279,0.167
50246013,20293280,0.167
50246013,20293285,0.063
50246013,20293286,0.333
50246013,20294787,0.014
50246013,20294813,0.167
50246013,20294814,0.167
50246013,20297342,0.132
50246013,20303914,0.167
50246013,20304735,0.167
50246013,20304736,0.167
50246013,20304739,0.167
50246013,21000765,0.114
50246013,21000766,0.121
50246013,21000769,0.126
50246013,21000770,0.136
50246013,21000773,0.022
50246013,21000774,0.167
50246013,21000777,0.167
50246013,21000780,0.035
50246013,21001513,0.082
50246013,21001514,0.167
50246013,21002844,0.104
50246013,21002845,0.167
50246013,21002847,0.167
50246013,21003160,0.167
50246013,21003162,0.167
50246013,21003659,0.397
50246013,21005199,0.167
50246013,21005202,0.500
50246013,21007418,0.177
50246013,21008427,0.000
50246013,21008973,0.265
50246013,21008975,0.007
50246013,21008979,0.651
50246013,21009048,0.708
50246013,21009137,0.167
50246013,21009138,0.167
50246013,21009139,0.167
50246013,21010304,0.167
50246013,21013232,0.004
50246013,21013982,0.167
50246013,21013984,0.167
50246013,21013985,0.182
50246013,21013986,0.132
50246013,21013987,0.191
50246013,21013988,0.052
50246013,21013989,0.042
50246013,21014612,0.181
50246013,21015691,0.000
50246013,21018836,0.062
50246013,21018909,0.111
50246013,21018911,0.167
50246013,21018912,0.135
50246013,21019554,0.167
50246013,21019617,0.120
50246013,21021066,0.167
50246013,21021072,0.167
50246013,21021073,0.126
50246013,21021215,0.049
50246013,21024222,0.003
50246013,21025372,0.038
50246013,21025373,0.004
50246013,21025552,0.052
50246013,21025553,0.208
50246013,21025600,0.334
50246013,21025602,0.195
50246013,21026345,0.222
50246013,21026412,0.167
50246013,21027713,0.014
50246013,21029745,0.062
50246013,21029747,0.167
50246013,21029817,0.167
50246013,21029818,0.153
50246013,21029819,0.126
50246013,21029820,0.167
50246013,21029821,0.140
50246013,21029826,0.167
50246013,21029827,0.132
50246013,21031404,0.107
50246013,21031405,0.000
50246013,21031409,0.167
50246013,21032060,0.264
50246013,21032066,0.097
50246013,21036487,0.167
50246013,21039096,0.007
50246013,21039097,0.175
50246013,21039792,0.167
50246013,21040650,0.035
50246013,21040653,0.104
50246013,21040656,0.010
50246013,21048736,0.028
50246013,21050314,0.154
50246013,21050316,0.011
50246013,21051977,0.192
50246013,21051979,0.303
50246013,21051980,0.181
50246013,21051984,0.144
50246013,21051985,0.317
50246013,21051987,0.542
50246013,21051988,0.586
50246013,21051992,0.116
50246013,21053692,0.190
50246013,21054828,0.167
50246013,21054830,0.333
50246013,21054933,0.167
50246013,21054937,0.167
50246013,21056565,0.042
50246013,21056567,0.169
50246013,21057163,0.169
50246013,21057166,0.333
50246013,21057173,0.004
50246013,21057935,0.167
50246013,21058471,0.182
50246013,21059664,0.167
50246013,21066191,0.003
50246013,21066194,0.167
50246013,21066585,0.167
50246013,21066794,0.132
50246013,21067515,0.167
50246013,21067667,1.208
50246013,21067859,0.349
50246013,21067860,0.001
50246013,21067861,0.167
50246013,21067915,0.182
50246013,21067917,0.333
50246013,21069275,0.167
50246013,21069495,0.063
50246013,21071194,0.167
50246013,21071196,0.167
50246013,21075082,0.833
50246013,21075083,0.667
50246013,21077527,2.167
50246013,21078703,0.167
50246013,21078705,0.167
50246013,21080744,0.014
50246013,21081202,0.126
50246013,21081204,0.167
50246013,21081205,0.098
50246013,21081226,0.167
50246013,21082430,0.135
50246013,21082433,0.293
50246013,21082434,0.130
50246013,21082437,0.118
50246013,21087154,0.167
50246013,21087155,0.208
50246013,21087156,0.139
50246013,21089518,0.167
50246013,21090470,0.231
50246013,21090472,0.208
50246013,21090473,0.187
50246013,21103252,0.333
50246013,21107051,0.148
50246013,21107052,0.167
50246013,21115915,0.500
50246013,21135782,0.500
50246013,21135815,0.500
50246013,21137486,0.167
50246013,21137487,0.167
50246013,21137516,0.549
50246013,21137520,0.333
50246013,21137551,0.005
50246013,21138026,0.750
50246013,21139140,0.833
50246013,21139147,0.549
50246013,21140179,0.167
50246013,21140180,0.177
50246013,21140982,0.060
50246013,21140983,0.167
50246013,21141195,0.126
50246013,21141199,0.036
50246013,21141222,0.077
50246013,21141274,0.129
50246013,21141339,0.167
50246013,21141503,0.167
50246013,21142853,0.167
50246013,21145006,0.125
50246013,21145007,0.167
50246013,21145781,0.136
50246013,21145782,0.108
50246013,21145783,0.167
50246013,21145785,0.126
50246013,21146836,0.137
50246013,21146837,0.138
50246013,21146838,0.106
50246013,21146851,0.190
50246013,21147158,0.362
50246013,21147159,0.000
50246013,21149034,0.333
50246013,21149222,0.167
50246013,21149693,0.785
50246013,21149808,0.523
50246013,21150146,0.167
50246013,21150353,0.245
50246013,21151255,0.208
50246013,21151381,0.333
50246013,21152545,0.167
50246013,21152547,0.167
50246013,21152635,2.167
50246013,21152636,1.667
50246013,21153900,1.333
50246013,21153941,1.333
50246013,21153945,1.333
50246013,21153947,1.333
50246013,21153948,1.333
50246013,21153950,1.333
50246013,21153951,1.333
50246013,21153958,1.333
50246013,21153959,1.333
50246013,21153961,1.333
50246013,21154079,1.333
50246013,21154080,1.333
50246013,21154084,1.333
50246013,21154085,1.333
50246013,21154086,1.333
50246013,21154087,1.333
50246013,21155097,0.167
50246013,21155546,0.833
50246013,21181976,0.500
50246013,21181977,0.500
50246013,21182369,0.066
50246013,21182676,0.167
50246013,21182827,0.167
50246013,21184363,0.167
50246013,21189198,0.333
50246013,62052226,0.167
50246013,62072034,0.252
50246013,63070400,0.121
50246013,63070500,0.167
50246013,63603405,0.167
50246013,63603407,0.333
50246013,63914556,0.181
50246013,63914558,0.167
50246013,63914559,0.157
50246013,64019108,0.000
50246013,64026026,0.034
50246013,64028157,0.007
50246013,64028158,0.167
50246013,64028164,0.208
50246013,64028165,0.098
50246013,65000810,0.023
50246013,65000837,0.166
50246013,65000838,0.148
50246013,65000840,0.142
50246013,65000841,0.127
50246013,65001896,0.058
50246013,65002107,0.167
50246013,65002108,0.141
50246013,65002272,0.167
50246013,65002405,0.136
50246013,65002562,0.333
50246013,65002847,0.000
50246013,65002849,0.167
50246013,65002851,0.135
50246013,65002853,0.167
50246013,65003484,0.003
50246013,65003987,0.476
50246013,65004308,0.083
50246013,65004310,0.125
50246013,65004313,0.132
50246013,65004314,0.167
50246013,65004319,0.019
50246013,65004321,0.105
50246013,65004322,0.417
50246013,65004330,0.028
50246013,65004331,0.077
50246013,65004332,0.052
50246013,65004333,0.167
50246013,65004335,0.042
50246013,65004337,0.167
50246013,65004338,0.126
50246013,65004356,0.083
50246013,65004359,0.333
50246013,65004361,0.007
50246013,65004439,0.135
50246013,65004467,0.167
50246013,65004468,0.012
50246013,65004471,0.025
50246013,65004472,0.000
50246013,65004475,0.167
50246013,65004476,0.167
50246013,65004477,0.017
50246013,65004479,0.000
50246013,65004486,0.137
50246013,65004500,0.167
50246013,65004502,0.116
50246013,65004505,0.084
50246013,65004506,0.167
50246013,65004507,0.126
50246013,65004508,0.167
50246013,65004509,0.167
50246013,65004510,0.174
50246013,65004511,0.167
50246013,65004512,0.128
50246013,65004513,0.167
50246013,65004554,0.167
50246013,65004555,0.026
50246013,65004556,0.500
50246013,65004557,0.006
50246013,65004558,0.111
50246013,65004559,0.000
50246013,65004615,0.177
50246013,65004621,0.129
50246013,65004623,0.324
50246013,65004625,0.084
50246013,65004662,0.007
50246013,65004663,0.128
50246013,65004665,0.126
50246013,65004666,0.167
50246013,65004668,0.087
50246013,65004669,0.156
50246013,65004670,0.167
50246013,65004671,0.098
50246013,65004672,0.189
50246013,65004675,0.185
50246013,65004679,0.035
50246013,65004680,0.126
50246013,65004681,0.333
50246013,65004685,0.142
50246013,65004686,0.126
50246013,65004687,0.182
50246013,65004688,0.126
50246013,65004689,0.091
50246013,65004725,0.167
50246013,65004726,0.042
50246013,65004736,0.303
50246013,65004737,0.136
50246013,65004749,0.128
50246013,65004750,0.107
50246013,65004751,0.192
50246013,65004752,0.186
50246013,65004772,0.167
50246013,65004773,0.154
50246013,65004792,0.075
50246013,65004793,0.167
50246013,65021267,0.167
50246013,65021305,0.167
50246013,65021307,0.333
50246013,65021336,0.132
50246013,65021342,0.035
50246013,65021352,0.108
50246013,65021353,0.157
50246013,65021715,0.004
50246013,65023596,0.167
50246013,65023609,0.014
50246013,65023716,0.007
50246013,65024649,0.029
50246013,65024650,0.181
50246013,65024656,0.155
50246013,65024745,0.333
50246013,65024758,0.007
50246013,65024762,0.167
50246013,65024763,0.167
50246013,65024810,0.167
50246013,65024866,0.167
50246013,65024875,0.167
50246013,65024966,0.167
50246013,65025009,0.167
50246013,65025010,0.167
50246013,65025121,0.107
50246013,65025124,0.167
50246013,65025125,0.167
50246013,65025220,0.083
50246013,65025224,0.167
50246013,65025234,0.037
50246013,65025256,1.167
50246013,65025525,0.056
50246013,65025782,0.126
50246013,65025784,0.167
50246013,65025786,0.066
50246013,65025794,0.191
50246013,65028889,0.004
50246013,65028944,0.406
50246013,65036316,0.014
50246013,65036958,0.155
50246013,65037070,0.167
50246013,65037071,0.145
50246013,65037072,0.001
50246013,65037073,0.001
50246013,65037075,0.001
50246013,65037076,0.024
50246013,65037077,0.167
50246013,65037078,0.042
50246013,65037080,0.174
50246013,65037081,0.002
50246013,65037089,0.167
50246013,65037090,0.333
50246013,65037092,0.167
50246013,65037093,0.144
50246013,65037095,0.167
50246013,65037096,0.002
50246013,65038231,0.005
50246013,65038236,0.007
50246013,65038238,0.144
50246013,65038265,0.198
50246013,65038303,0.083
50246013,65038304,0.083
50246013,65038308,0.167
50246013,65038328,0.007
50246013,65038664,0.328
50246013,65039334,0.833
50246013,65039335,0.333
50246013,65039337,0.833
50246013,65039756,0.000
50246013,65039793,0.195
50246013,65039794,0.028
50246013,65039795,0.056
50246013,65039797,0.792
50246013,68902188,0.042
50246013,68902192,0.000
50266114,9118,0.000
50266114,20062044,0.000
50266114,20065734,0.000
50266114,20065735,0.000
50266114,20071076,0.028
50266114,20071077,0.000
50266114,20081774,0.817
50266114,20086769,0.877
50266114,20086770,0.000
50266114,20087940,0.091
50266114,20088413,0.174
50266114,20088420,0.000
50266114,20088470,0.000
50266114,20088635,0.000
50266114,20094074,0.081
50266114,20094079,0.375
50266114,20094744,0.021
50266114,20095108,0.000
50266114,20095115,0.000
50266114,20096235,0.000
50266114,20100128,0.080
50266114,20100130,0.001
50266114,20100218,0.000
50266114,20100775,0.000
50266114,20100777,0.000
50266114,20100778,0.000
50266114,20203191,0.000
50266114,20203828,0.000
50266114,20205116,0.077
50266114,20206148,0.000
50266114,20209116,0.014
50266114,20210926,0.000
50266114,20211389,0.000
50266114,20211390,0.000
50266114,20211391,0.000
50266114,20214661,0.000
50266114,20223465,0.000
50266114,20224880,0.264
50266114,20224883,0.657
50266114,20224886,0.000
50266114,20224896,0.000
50266114,20224900,0.008
50266114,20224912,0.000
50266114,20224914,0.000
50266114,20226131,0.037
50266114,20226137,0.185
50266114,20226139,0.272
50266114,20226140,1.537
50266114,20227912,0.073
50266114,20228066,0.174
50266114,20228246,1.506
50266114,20228247,1.013
50266114,20228248,0.104
50266114,20228249,0.150
50266114,20228253,0.240
50266114,20228255,0.061
50266114,20228256,1.001
50266114,20228257,1.144
50266114,20228578,0.339
50266114,20229762,0.000
50266114,20229781,0.000
50266114,20229784,0.167
50266114,20229789,0.000
50266114,20229790,0.010
50266114,20229792,0.073
50266114,20229807,0.290
50266114,20230438,2.000
50266114,20233872,0.000
50266114,20233909,0.000
50266114,20234477,0.000
50266114,20234479,0.000
50266114,20236585,0.369
50266114,20236586,0.133
50266114,20240484,0.167
50266114,20241701,0.711
50266114,20241703,0.000
50266114,20248029,0.000
50266114,20248030,0.000
50266114,20248031,0.025
50266114,20248033,0.005
50266114,20248034,0.438
50266114,20248036,0.000
50266114,20249673,0.333
50266114,20249674,0.000
50266114,20250394,0.081
50266114,20250408,0.005
50266114,20253706,0.000
50266114,20253707,0.013
50266114,20254003,0.110
50266114,20254006,0.094
50266114,20254008,0.048
50266114,20255426,0.030
50266114,20257714,0.000
50266114,20261111,0.251
50266114,20261112,0.243
50266114,20261413,0.000
50266114,20266523,0.000
50266114,20266525,0.000
50266114,20266526,0.083
50266114,20266527,0.126
50266114,20266528,0.014
50266114,20266933,0.105
50266114,20266935,0.028
50266114,20266936,0.000
50266114,20266937,0.000
50266114,20266938,0.136
50266114,20266940,0.000
50266114,20266941,0.000
50266114,20266942,0.000
50266114,20266943,0.002
50266114,20266944,0.000
50266114,20266945,0.333
50266114,20266946,0.000
50266114,20267422,0.000
50266114,20267423,0.000
50266114,20267424,0.000
50266114,20267425,0.000
50266114,20267426,0.083
50266114,20269318,0.016
50266114,20269498,0.145
50266114,20269560,0.000
50266114,20269561,0.000
50266114,20269563,0.000
50266114,20269588,0.000
50266114,20270154,0.000
50266114,20270159,0.055
50266114,20270160,0.075
50266114,20270164,0.115
50266114,20270171,0.000
50266114,20270172,0.000
50266114,20270174,0.086
50266114,20270187,0.106
50266114,20270194,0.000
50266114,20270195,0.000
50266114,20270198,0.000
50266114,20270204,0.000
50266114,20270207,0.035
50266114,20270209,0.030
50266114,20270210,0.042
50266114,20270242,0.046
50266114,20270243,0.100
50266114,20270503,0.000
50266114,20270504,0.000
50266114,20270550,0.000
50266114,20271012,0.055
50266114,20271014,0.051
50266114,20271015,0.024
50266114,20271016,0.007
50266114,20271019,0.070
50266114,20271020,0.106
50266114,20271022,0.042
50266114,20271023,0.033
50266114,20271024,0.004
50266114,20271026,0.019
50266114,20271027,0.016
50266114,20271981,0.738
50266114,20272347,0.628
50266114,20272631,0.033
50266114,20272802,0.000
50266114,20274009,0.006
50266114,20274406,0.002
50266114,20274407,0.000
50266114,20274408,0.000
50266114,20274414,0.938
50266114,20274594,0.000
50266114,20274597,0.022
50266114,20274601,0.011
50266114,20274605,0.000
50266114,20274958,0.000
50266114,20274959,0.000
50266114,20275028,0.815
50266114,20275678,0.361
50266114,20276346,0.069
50266114,20276982,0.006
50266114,20276983,0.336
50266114,20276987,0.273
50266114,20276988,0.056
50266114,20276990,0.333
50266114,20276991,0.053
50266114,20277170,0.083
50266114,20277200,0.061
50266114,20277213,0.000
50266114,20277218,0.333
50266114,20277219,0.048
50266114,20277247,0.000
50266114,20277272,0.088
50266114,20277317,0.347
50266114,20277327,0.166
50266114,20277330,0.129
50266114,20277374,0.333
50266114,20277382,0.124
50266114,20277449,0.082
50266114,20277839,0.243
50266114,20277848,0.539
50266114,20277851,0.499
50266114,20277852,0.345
50266114,20277895,0.012
50266114,20277999,0.000
50266114,20278000,0.000
50266114,20278018,0.000
50266114,20278019,0.000
50266114,20279003,1.332
50266114,20279004,1.269
50266114,20279005,1.483
50266114,20281367,0.010
50266114,20283270,0.000
50266114,20284002,0.000
50266114,20284539,0.111
50266114,20284589,0.000
50266114,20284590,0.000
50266114,20284832,0.156
50266114,20284833,0.180
50266114,20286459,0.000
50266114,20286757,0.005
50266114,20286758,0.000
50266114,20286759,0.049
50266114,20287624,0.035
50266114,20287631,0.000
50266114,20287632,0.000
50266114,20288008,0.000
50266114,20288232,0.331
50266114,20291629,0.167
50266114,20291630,0.066
50266114,20291631,0.167
50266114,20291633,0.025
50266114,20291686,0.004
50266114,20292560,0.000
50266114,20292808,0.072
50266114,20292809,0.142
50266114,20292810,0.035
50266114,20292811,0.095
50266114,20292812,0.110
50266114,20292813,0.025
50266114,20292814,0.144
50266114,20292815,0.209
50266114,20292816,0.074
50266114,20292817,0.038
50266114,20292818,0.081
50266114,20292819,0.037
50266114,20293277,0.167
50266114,20293278,0.332
50266114,20293279,0.129
50266114,20293280,0.200
50266114,20293281,0.009
50266114,20293282,0.062
50266114,20293283,0.340
50266114,20293284,0.000
50266114,20293285,0.051
50266114,20293286,0.681
50266114,20293287,0.261
50266114,20293288,0.000
50266114,20293289,0.028
50266114,20293290,0.032
50266114,20293291,0.046
50266114,20294146,0.007
50266114,20294787,0.407
50266114,20294810,0.111
50266114,20294811,0.000
50266114,20294812,0.324
50266114,20294813,0.618
50266114,20294814,0.115
50266114,20294815,0.000
50266114,20294816,0.000
50266114,20295584,0.154
50266114,20296955,1.707
50266114,20296980,0.013
50266114,20303828,0.046
50266114,20303914,0.441
50266114,20303915,0.000
50266114,20304206,0.050
50266114,20304735,1.101
50266114,20304736,12.782
50266114,20304737,0.481
50266114,20304738,0.445
50266114,20304739,2.219
50266114,21000615,0.064
50266114,21000616,0.130
50266114,21000763,41.907
50266114,21000764,1.098
50266114,21000765,1.983
50266114,21000766,2.408
50266114,21000767,16.228
50266114,21000768,0.721
50266114,21000769,0.571
50266114,21000770,0.892
50266114,21000771,5.615
50266114,21000772,0.278
50266114,21000773,0.372
50266114,21000774,0.717
50266114,21000775,3.429
50266114,21000776,0.000
50266114,21000777,0.482
50266114,21000778,2.174
50266114,21000779,0.024
50266114,21000780,0.157
50266114,21000781,1.427
50266114,21000782,0.000
50266114,21001434,36.600
50266114,21001435,0.018
50266114,21001513,0.024
50266114,21001514,0.013
50266114,21001515,0.165
50266114,21001914,0.402
50266114,21001985,3.033
50266114,21002316,0.671
50266114,21002317,0.028
50266114,21002318,0.142
50266114,21002319,0.293
50266114,21002320,0.000
50266114,21002321,0.134
50266114,21002322,0.195
50266114,21002324,0.028
50266114,21002325,0.092
50266114,21002327,0.019
50266114,21002844,1.262
50266114,21002845,0.291
50266114,21002846,0.130
50266114,21002847,0.125
50266114,21005199,0.000
50266114,21005250,0.029
50266114,21005657,0.007
50266114,21008977,25.515
50266114,21008978,1.452
50266114,21008979,1.406
50266114,21008980,0.066
50266114,21008981,2.497
50266114,21008982,0.234
50266114,21008983,0.000
50266114,21008984,0.000
50266114,21008985,0.904
50266114,21008986,0.275
50266114,21008988,0.022
50266114,21009047,0.678
50266114,21009048,0.260
50266114,21009052,0.156
50266114,21009137,0.435
50266114,21009138,0.261
50266114,21009139,0.167
50266114,21010274,0.000
50266114,21010304,0.092
50266114,21010306,0.000
50266114,21010308,0.075
50266114,21012580,0.037
50266114,21012581,0.061
50266114,21012582,0.027
50266114,21013229,0.042
50266114,21013230,0.000
