area_code,customer_code,child_sku_code,gsv,,,,,,,,,,
E42570,E50857,65004417,-31049.44,,,,,,,,,,
E42570,E50857,65004510,32359634.34,,,,,,,,,,
E42570,E50857,20065734,-365296.6,,,,,,,,,,
E42570,E50857,20065735,-112373.18,,,,,,,,,,
E42570,E50857,21026587,-3384.26,,,,,,,,,,
E42570,E50857,65004578,32611004.78,,,,,,,,,,
E42570,E50857,65004900,-153.9,,,,,,,,,,
E42570,E50857,65004902,-622.93,,,,,,,,,,
E42570,E50857,65025118,28261001.78,,,,,,,,,,
E42570,E50857,65039504,-102.6,,,,,,,,,,
E42570,E50857,20070842,-45867.14,,,,,,,,,,
E42570,E50857,20071076,-65080.8,,,,,,,,,,
E42570,E50857,21031405,16664743.2,,,,,,,,,,
E42570,E50857,21031407,14059232.39,,,,,,,,,,
E42570,E50857,21031411,13672766.49,,,,,,,,,,
E42570,E50857,21084505,4654306.32,,,,,,,,,,
E42570,E50857,21084506,3506740.22,,,,,,,,,,
E42570,E50857,21084507,3402069.02,,,,,,,,,,
E42570,E50857,65004488,-15797.65,,,,,,,,,,
E42570,E50857,65025119,-35657.68,,,,,,,,,,
E42570,E50857,21050313,19186977.84,,,,,,,,,,
E42570,E50857,20070841,-56895.96,,,,,,,,,,
E42570,E50857,20071069,-126386.14,,,,,,,,,,
E42570,E50857,21031404,29193808.58,,,,,,,,,,
E42570,E50857,21031406,22656877.75,,,,,,,,,,
E42570,E50857,21031412,18004352.82,,,,,,,,,,
E42570,E50857,65004487,-16127.68,,,,,,,,,,
E42570,E50857,65025120,-9242.22,,,,,,,,,,
E42570,E50857,21001515,1640976.94,,,,,,,,,,
E42570,E50857,21019617,2333566.54,,,,,,,,,,
E42570,E50857,21002844,9356807.82,,,,,,,,,,
E42570,E50857,65004643,-12137.77,,,,,,,,,,
E42570,E50857,20304736,68187347.6,,,,,,,,,,
E42570,E50857,20304739,31948749.07,,,,,,,,,,
E42570,E50857,65021384,-8.82,,,,,,,,,,
E42570,E50857,65004321,18156439.06,,,,,,,,,,
E42570,E50857,65004927,-501.83,,,,,,,,,,
E42570,E50857,65004320,17194061.53,,,,,,,,,,
E42570,E50857,65004313,3866392.02,,,,,,,,,,
E42570,E50857,65004330,7534819.45,,,,,,,,,,
E42570,E50857,65004332,7583045.89,,,,,,,,,,
E42570,E50857,65004335,4678019.72,,,,,,,,,,
E42570,E50857,65004338,5821701.5,,,,,,,,,,
E42570,E50857,65001969,-2945.71,,,,,,,,,,
E42570,E50857,65002911,-98.04,,,,,,,,,,
E42570,E50857,65002912,-12.53,,,,,,,,,,
E42570,E50857,65002913,-794.64,,,,,,,,,,
E42570,E50857,65038225,-454.62,,,,,,,,,,
E42570,E50857,65038226,-164.49,,,,,,,,,,
E42570,E50857,65038228,-26500.98,,,,,,,,,,
E42570,E50857,65038676,-654.52,,,,,,,,,,
E42570,E50857,65038678,-670.56,,,,,,,,,,
E42570,E50857,65038681,-44.88,,,,,,,,,,
E42570,E50857,21067667,-1837.75,,,,,,,,,,
E42570,E50857,21067671,71097771.84,,,,,,,,,,
E42570,E50857,21148868,17614437.4,,,,,,,,,,
E42570,E50857,21148869,6666252.11,,,,,,,,,,
E42570,E50857,21148870,4005396.43,,,,,,,,,,
E42570,E50857,20275629,-171.76,,,,,,,,,,
E42570,E50857,20275631,-52.46,,,,,,,,,,
E42570,E50857,65001979,-749.1,,,,,,,,,,
E42570,E50857,65002387,-23.22,,,,,,,,,,
E42570,E50857,65039761,25512621.27,,,,,,,,,,
E42570,E50857,65039762,11470970.23,,,,,,,,,,
E42570,E50857,65039764,53211104.45,,,,,,,,,,
E42570,E50857,65028976,-7108.89,,,,,,,,,,
E42570,E50857,21051988,5122493.78,,,,,,,,,,
E42570,E50857,65002640,-185593.56,,,,,,,,,,
E42570,E50857,65002641,-124539.75,,,,,,,,,,
E42570,E50857,65002642,-479055.06,,,,,,,,,,
E42570,E50857,21051980,4107158.07,,,,,,,,,,
E42570,E50857,65028982,-32168.36,,,,,,,,,,
E42570,E50857,65001970,-2405.69,,,,,,,,,,
E42570,E50857,21086713,3838004.92,,,,,,,,,,
E42570,E50857,21086714,7904705.16,,,,,,,,,,
E42570,E50857,21086717,16819860,,,,,,,,,,
E42570,E50857,65002710,-6.79,,,,,,,,,,
E42570,E50857,65001954,5626703.4,,,,,,,,,,
E42570,E50857,65001959,1566554.79,,,,,,,,,,
E42570,E50857,65001961,2769807,,,,,,,,,,
E42570,E50857,21039096,8273796.75,,,,,,,,,,
E42570,E50857,21150353,-518.1,,,,,,,,,,
E42570,E50857,21039098,36315721.7,,,,,,,,,,
E42570,E50857,21039099,-48.6,,,,,,,,,,
E42570,E50857,21042818,-1935.75,,,,,,,,,,
E42570,E50857,21137231,-193.24,,,,,,,,,,
E42570,E50857,21138046,15746937.38,,,,,,,,,,
E42570,E50857,21148364,3026938.74,,,,,,,,,,
E42570,E50857,21039097,6202716.77,,,,,,,,,,
E42570,E50857,21066191,5547643.21,,,,,,,,,,
E42570,E50857,21141339,-46.67,,,,,,,,,,
E42570,E50857,20275568,-2185.46,,,,,,,,,,
E42570,E50857,20278792,-9343.5,,,,,,,,,,
E42570,E50857,64019106,746082.29,,,,,,,,,,
E42570,E50857,64019107,1671831.4,,,,,,,,,,
E42570,E50857,64019108,747864.69,,,,,,,,,,
E42570,E50857,65038236,1643250.74,,,,,,,,,,
E42570,E50857,21015583,-4569.88,,,,,,,,,,
E42570,E50857,21066192,712998.31,,,,,,,,,,
E42570,E50857,21066194,1212391.34,,,,,,,,,,
E42570,E50857,64019110,340026.4,,,,,,,,,,
E42570,E50857,64019111,1003018.4,,,,,,,,,,
E42570,E50857,64019112,435256.4,,,,,,,,,,
E42570,E50857,64028163,1394343.84,,,,,,,,,,
E42570,E50857,64028164,3336527.18,,,,,,,,,,
E42570,E50857,64028165,1295843.67,,,,,,,,,,
E42570,E50857,65038237,656527.44,,,,,,,,,,
E42570,E50857,65038238,3291890.67,,,,,,,,,,
E42570,E50857,20282857,-271.78,,,,,,,,,,
E42570,E50857,65002840,22519079.03,,,,,,,,,,
E42570,E50857,65002841,40195863.74,,,,,,,,,,
E42570,E50857,65003236,98904.76,,,,,,,,,,
E42570,E50857,65002849,7675090.88,,,,,,,,,,
E42570,E50857,20282860,-17871.29,,,,,,,,,,
E42570,E50857,21025554,8769314.73,,,,,,,,,,
E42570,E50857,21140939,10505431.3,,,,,,,,,,
E42570,E50857,21140941,6800611.09,,,,,,,,,,
E42570,E50857,21140942,2489358.69,,,,,,,,,,
E42570,E50857,65002854,-19843.78,,,,,,,,,,
E42570,E50857,65002856,18958261.67,,,,,,,,,,
E42570,E50857,65002857,28866006.3,,,,,,,,,,
E42570,E50857,65003238,121822.46,,,,,,,,,,
E42570,E50857,21025556,2648517.72,,,,,,,,,,
E42570,E50857,21141195,142071.72,,,,,,,,,,
E42570,E50857,21141222,150428.88,,,,,,,,,,
E42570,E50857,21141274,27160.77,,,,,,,,,,
E42570,E50857,65002862,-871.23,,,,,,,,,,
E42570,E50857,65002864,4537969.24,,,,,,,,,,
E42570,E50857,65002865,5146955.48,,,,,,,,,,
E42570,E50857,65002420,-41.58,,,,,,,,,,
E42570,E50857,65002422,-41.58,,,,,,,,,,
E42570,E50857,20275030,-340.69,,,,,,,,,,
E42570,E50857,20275031,-340.69,,,,,,,,,,
E42570,E50857,21008979,9966618.32,,,,,,,,,,
E42570,E50857,21009048,2593726.45,,,,,,,,,,
E42570,E50857,65002377,-5401.83,,,,,,,,,,
E42570,E50857,65024682,-6361.23,,,,,,,,,,
E42570,E50857,65002175,-81.12,,,,,,,,,,
E42570,E50857,21040650,-3971.57,,,,,,,,,,
E42570,E50857,21040653,-3162.09,,,,,,,,,,
E42570,E50857,20275027,-4161.68,,,,,,,,,,
E42570,E50857,20275028,852990.52,,,,,,,,,,
E42570,E50857,21008977,90013253.9,,,,,,,,,,
E42570,E50857,21025600,-682.11,,,,,,,,,,
E42570,E50857,21030914,9858609.87,,,,,,,,,,
E42570,E50857,21030915,2935195.2,,,,,,,,,,
E42570,E50857,65028821,19601587.6,,,,,,,,,,
E42570,E50857,65028822,-56840.85,,,,,,,,,,
E42570,E50857,65028944,-55.44,,,,,,,,,,
E42570,E50857,65028947,-41.58,,,,,,,,,,
E42570,E50857,65028949,-5940,,,,,,,,,,
E42570,E50857,65024944,11644057.29,,,,,,,,,,
E42570,E50857,65028955,-47.52,,,,,,,,,,
E42570,E50857,65002192,-23334.71,,,,,,,,,,
E42570,E50857,65002635,-2939.46,,,,,,,,,,
E42570,E50857,65024640,-18506.86,,,,,,,,,,
E42570,E50857,65002017,-12420.68,,,,,,,,,,
E42570,E50857,65003263,2551681.86,,,,,,,,,,
E42570,E50857,21045982,19510642.39,,,,,,,,,,
E42570,E50857,65024943,15585.43,,,,,,,,,,
E42570,E50857,65028953,-12.45,,,,,,,,,,
E42570,E50857,21045983,5146148.4,,,,,,,,,,
E42570,E50857,65003271,2435033.42,,,,,,,,,,
E42570,E50857,21029749,5307656.02,,,,,,,,,,
E42570,E50857,21029753,9902555.77,,,,,,,,,,
E42570,E50857,21029754,6182714.8,,,,,,,,,,
E42570,E50857,21029755,3325393.54,,,,,,,,,,
E42570,E50857,20094738,-101734.02,,,,,,,,,,
E42570,E50857,20094740,-185051.69,,,,,,,,,,
E42570,E50857,20094744,-371258.65,,,,,,,,,,
E42570,E50857,21000763,179923508.6,,,,,,,,,,
E42570,E50857,21004827,-103.68,,,,,,,,,,
E42570,E50857,65002411,-41.58,,,,,,,,,,
E42570,E50857,65004093,-334.49,,,,,,,,,,
E42570,E50857,20284821,-594,,,,,,,,,,
E42570,E50857,21000765,17291706.13,,,,,,,,,,
E42570,E50857,21000769,9154245.21,,,,,,,,,,
E42570,E50857,21000773,5632994.8,,,,,,,,,,
E42570,E50857,21148865,256456.56,,,,,,,,,,
E42570,E50857,65024637,28253.5,,,,,,,,,,
E42570,E50857,65024638,-8583.74,,,,,,,,,,
E42570,E50857,65024639,-13260.28,,,,,,,,,,
E42570,E50857,65002212,-110.32,,,,,,,,,,
E42570,E50857,65002213,-752.59,,,,,,,,,,
E42570,E50857,65002602,-30.21,,,,,,,,,,
E42570,E50857,20209224,-7325.97,,,,,,,,,,
E42570,E50857,20209228,-6911.11,,,,,,,,,,
E42570,E50857,20209476,-17137.29,,,,,,,,,,
E42570,E50857,65025162,-61.17,,,,,,,,,,
E42570,E50857,21000767,106870330.1,,,,,,,,,,
E42570,E50857,21000771,57053659.21,,,,,,,,,,
E42570,E50857,21029819,-27.27,,,,,,,,,,
E42570,E50857,65024756,-63825.5,,,,,,,,,,
E42570,E50857,65024757,-87593.12,,,,,,,,,,
E42570,E50857,65025819,-668.99,,,,,,,,,,
E42570,E50857,21150627,397285.2,,,,,,,,,,
E42570,E50857,21026412,625818.77,,,,,,,,,,
E42570,E50857,21018169,654945.06,,,,,,,,,,
E42570,E50857,21018170,425499.68,,,,,,,,,,
E42570,E50857,21038550,1002406.66,,,,,,,,,,
E42570,E50857,21039110,168964.8,,,,,,,,,,
E42570,E50857,21039111,141047.57,,,,,,,,,,
E42570,E50857,21039792,87652.5,,,,,,,,,,
E42570,E50857,21054827,3035916.95,,,,,,,,,,
E42570,E50857,21018171,658560.01,,,,,,,,,,
E42570,E50857,21018172,660774.72,,,,,,,,,,
E42570,E50857,21039113,296639.43,,,,,,,,,,
E42570,E50857,21039114,-279.82,,,,,,,,,,
E42570,E50857,21039115,366941.71,,,,,,,,,,
E42570,E50857,21041422,1004107.97,,,,,,,,,,
E42570,E50857,21054829,2556544.91,,,,,,,,,,
E42570,E50857,20277838,14049000.15,,,,,,,,,,
E42570,E50857,20277213,-484.97,,,,,,,,,,
E42570,E50857,20278034,8291149.67,,,,,,,,,,
E42570,E50857,21012580,5760567.54,,,,,,,,,,
E42570,E50857,65003669,-92.28,,,,,,,,,,
E42570,E50857,21137524,10643105.45,,,,,,,,,,
E42570,E50857,20277836,22777381.76,,,,,,,,,,
E42570,E50857,20284476,-389.63,,,,,,,,,,
E42570,E50857,21019429,-58.69,,,,,,,,,,
E42570,E50857,65004219,-20.64,,,,,,,,,,
E42570,E50857,65004226,-310.22,,,,,,,,,,
E42570,E50857,21137516,5859058.31,,,,,,,,,,
E42570,E50857,21137551,4553280,,,,,,,,,,
E42570,E50857,21137489,3799450.74,,,,,,,,,,
E42570,E50857,21139147,4315050,,,,,,,,,,
E42570,E50857,62050146,-5775.28,,,,,,,,,,
E42570,E50857,62050145,-16435.77,,,,,,,,,,
E42570,E50857,20088420,-222570.75,,,,,,,,,,
E42570,E50857,20302747,-502.28,,,,,,,,,,
E42570,E50857,65024857,2497941.68,,,,,,,,,,
E42570,E50857,20302757,-2218.39,,,,,,,,,,
E42570,E50857,65038308,4093177.87,,,,,,,,,,
E42570,E50857,65003309,-13648.35,,,,,,,,,,
E42570,E50857,65025766,-93.21,,,,,,,,,,
E42570,E50857,65038272,15032446.62,,,,,,,,,,
E42570,E50857,65002597,-301.71,,,,,,,,,,
E42570,E50857,65002881,-9988.28,,,,,,,,,,
E42570,E50857,65024889,9094939.7,,,,,,,,,,
E42570,E50857,21061779,3149681.98,,,,,,,,,,
E42570,E50857,65003451,3757358.28,,,,,,,,,,
E42570,E50857,65028987,-399.81,,,,,,,,,,
E42570,E50857,65038696,-74.88,,,,,,,,,,
E42570,E50857,21005199,-76.06,,,,,,,,,,
E42570,E50857,65002542,-10201.76,,,,,,,,,,
E42570,E50857,65002904,-6106.27,,,,,,,,,,
E42570,E50857,20100107,-15152.49,,,,,,,,,,
E42570,E50857,20100109,-7243.52,,,,,,,,,,
E42570,E50857,20229792,96518.15,,,,,,,,,,
E42570,E50857,21079585,131062.47,,,,,,,,,,
E42570,E50857,21010304,1573967.67,,,,,,,,,,
E42570,E50857,20234480,215077.41,,,,,,,,,,
E42570,E50857,21063286,1176727.96,,,,,,,,,,
E42570,E50857,21093200,163800,,,,,,,,,,
E42570,E50857,62050125,-3880.85,,,,,,,,,,
E42570,E50857,65024816,680651.69,,,,,,,,,,
E42570,E50857,20210926,-22030.7,,,,,,,,,,
E42570,E50857,21063284,7934570.97,,,,,,,,,,
E42570,E50857,21144773,1239993.48,,,,,,,,,,
E42570,E50857,65021710,-3651.13,,,,,,,,,,
E42570,E50857,65021713,-4248.93,,,,,,,,,,
E42570,E50857,65023435,-4121.51,,,,,,,,,,
E42570,E50857,65037071,3276862.49,,,,,,,,,,
E42570,E50857,65037077,2647361.52,,,,,,,,,,
E42570,E50857,65037089,3112093.99,,,,,,,,,,
E42570,E50857,65021711,-16098.5,,,,,,,,,,
E42570,E50857,65021714,-8777.44,,,,,,,,,,
E42570,E50857,65023436,-6963.03,,,,,,,,,,
E42570,E50857,65037072,3103049.86,,,,,,,,,,
E42570,E50857,65037078,2824933.33,,,,,,,,,,
E42570,E50857,65037090,3377573.61,,,,,,,,,,
E42570,E50857,65021709,-3436.89,,,,,,,,,,
E42570,E50857,65021712,-5465.42,,,,,,,,,,
E42570,E50857,65023434,-340.43,,,,,,,,,,
E42570,E50857,65037070,2834162.92,,,,,,,,,,
E42570,E50857,65037076,2639382.45,,,,,,,,,,
E42570,E50857,65037088,2524371.03,,,,,,,,,,
E42570,E50857,20277449,1208499.04,,,,,,,,,,
E42570,E50857,21069275,2678818.22,,,,,,,,,,
E42570,E50857,65021322,-499.83,,,,,,,,,,
E42570,E50857,20292810,918354.69,,,,,,,,,,
E42570,E50857,20292816,1126460.07,,,,,,,,,,
E42570,E50857,65023306,-26124.36,,,,,,,,,,
E42570,E50857,20292808,775548.87,,,,,,,,,,
E42570,E50857,20292814,703685.51,,,,,,,,,,
E42570,E50857,65023304,-14043,,,,,,,,,,
E42570,E50857,20293277,2157470.15,,,,,,,,,,
E42570,E50857,20293279,1845543.5,,,,,,,,,,
E42570,E50857,65023649,-3876.29,,,,,,,,,,
E42570,E50857,65023855,-4320.94,,,,,,,,,,
E42570,E50857,20293278,1460472.81,,,,,,,,,,
E42570,E50857,20293280,805921.94,,,,,,,,,,
E42570,E50857,65023648,-2807.65,,,,,,,,,,
E42570,E50857,65023854,-365.36,,,,,,,,,,
E42570,E50857,20228246,5175316.89,,,,,,,,,,
E42570,E50857,20228256,2172028.95,,,,,,,,,,
E42570,E50857,20284832,18626683.31,,,,,,,,,,
E42570,E50857,20284833,7554003.91,,,,,,,,,,
E42570,E50857,65001109,-1013.83,,,,,,,,,,
E42570,E50857,65021258,-897.2,,,,,,,,,,
E42570,E50857,65021262,-2954.28,,,,,,,,,,
E42570,E50857,65025247,-405.08,,,,,,,,,,
E42570,E50857,65025373,-154.75,,,,,,,,,,
E42570,E50857,20228249,2988871.74,,,,,,,,,,
E42570,E50857,20091933,-4637.62,,,,,,,,,,
E42570,E50857,20226140,18273854.09,,,,,,,,,,
E42570,E50857,20228257,6163111.53,,,,,,,,,,
E42570,E50857,65021257,-2646.49,,,,,,,,,,
E42570,E50857,65021259,-7941.55,,,,,,,,,,
E42570,E50857,20102800,-3035.11,,,,,,,,,,
E42570,E50857,20102802,-1993.26,,,,,,,,,,
E42570,E50857,21013982,189480.48,,,,,,,,,,
E42570,E50857,21013983,1959092.82,,,,,,,,,,
E42570,E50857,21013987,785158.01,,,,,,,,,,
E42570,E50857,21013989,941300.09,,,,,,,,,,
E42570,E50857,65021265,-505.84,,,,,,,,,,
E42570,E50857,65021273,-3546.25,,,,,,,,,,
E42570,E52114,65004403,-842.4,,,,,,,,,,
E42570,E52114,65004502,831625.54,,,,,,,,,,
E42570,E52114,65004417,-668.8,,,,,,,,,,
E42570,E52114,65004510,712062.06,,,,,,,,,,
E42570,E52114,20065734,-1309.49,,,,,,,,,,
E42570,E52114,20065735,-1946.27,,,,,,,,,,
E42570,E52114,65004578,1019815.49,,,,,,,,,,
E42570,E52114,65025118,961300.07,,,,,,,,,,
E42570,E52114,20070842,-2095.14,,,,,,,,,,
E42570,E52114,20071076,-3657.74,,,,,,,,,,
E42570,E52114,21031405,551127.13,,,,,,,,,,
E42570,E52114,21031407,543054.9,,,,,,,,,,
E42570,E52114,21031411,738719.33,,,,,,,,,,
E42570,E52114,21084505,70071.6,,,,,,,,,,
E42570,E52114,21084506,75326.97,,,,,,,,,,
E42570,E52114,21084507,52504.65,,,,,,,,,,
E42570,E52114,65004488,-972.25,,,,,,,,,,
E42570,E52114,65025119,-1268.3,,,,,,,,,,
E42570,E52114,21050313,562089.48,,,,,,,,,,
E42570,E52114,20070841,-1372.16,,,,,,,,,,
E42570,E52114,20071069,-1007.54,,,,,,,,,,
E42570,E52114,21031404,1039047.84,,,,,,,,,,
E42570,E52114,21031406,619974.04,,,,,,,,,,
E42570,E52114,21031412,438546.75,,,,,,,,,,
E42570,E52114,65004487,-271.26,,,,,,,,,,
E42570,E52114,65025120,-664.06,,,,,,,,,,
E42570,E52114,21001515,39969.97,,,,,,,,,,
E42570,E52114,21019617,35353.87,,,,,,,,,,
E42570,E52114,21002844,220735.55,,,,,,,,,,
E42570,E52114,65004643,-430.73,,,,,,,,,,
E42570,E52114,20304736,1487340.15,,,,,,,,,,
E42570,E52114,20304739,1018376.22,,,,,,,,,,
E42570,E52114,65004321,544475.3,,,,,,,,,,
E42570,E52114,65004320,484675.28,,,,,,,,,,
E42570,E52114,65004313,159659.64,,,,,,,,,,
E42570,E52114,65004330,236823.77,,,,,,,,,,
E42570,E52114,65004332,234556.87,,,,,,,,,,
E42570,E52114,65004335,238119.42,,,,,,,,,,
E42570,E52114,65004338,273731.27,,,,,,,,,,
E42570,E52114,65001969,-82.35,,,,,,,,,,
E42570,E52114,65038226,-17.52,,,,,,,,,,
E42570,E52114,65038228,-82.5,,,,,,,,,,
E42570,E52114,21067671,2149243.46,,,,,,,,,,
E42570,E52114,21148868,349389.88,,,,,,,,,,
E42570,E52114,21148869,138840.52,,,,,,,,,,
E42570,E52114,21148870,85440.32,,,,,,,,,,
E42570,E52114,65002388,-115.36,,,,,,,,,,
E42570,E52114,65039761,1004619.1,,,,,,,,,,
E42570,E52114,65039762,442758.19,,,,,,,,,,
E42570,E52114,65039764,1924864.26,,,,,,,,,,
E42570,E52114,65028976,-144.96,,,,,,,,,,
E42570,E52114,21051988,114045.72,,,,,,,,,,
E42570,E52114,65002640,-6963.65,,,,,,,,,,
E42570,E52114,65002641,-3139.4,,,,,,,,,,
E42570,E52114,65002642,-15458.52,,,,,,,,,,
E42570,E52114,21051980,122354.84,,,,,,,,,,
E42570,E52114,21086713,111728.95,,,,,,,,,,
E42570,E52114,21086714,233747.4,,,,,,,,,,
E42570,E52114,21086717,439980,,,,,,,,,,
E42570,E52114,65001954,218436.6,,,,,,,,,,
E42570,E52114,65001959,66997.29,,,,,,,,,,
E42570,E52114,65001961,110815.8,,,,,,,,,,
E42570,E52114,21039096,298920.75,,,,,,,,,,
E42570,E52114,21039098,1414103.58,,,,,,,,,,
E42570,E52114,21138046,487155.94,,,,,,,,,,
E42570,E52114,21148364,89897.36,,,,,,,,,,
E42570,E52114,21039097,210284.03,,,,,,,,,,
E42570,E52114,21066191,152060.24,,,,,,,,,,
E42570,E52114,64019106,30692.12,,,,,,,,,,
E42570,E52114,64019107,96111.21,,,,,,,,,,
E42570,E52114,64019108,39504.33,,,,,,,,,,
E42570,E52114,65038236,67701.83,,,,,,,,,,
E42570,E52114,21066192,30996.51,,,,,,,,,,
E42570,E52114,21066194,43620.39,,,,,,,,,,
E42570,E52114,64019110,16750.55,,,,,,,,,,
E42570,E52114,64019111,29850.76,,,,,,,,,,
E42570,E52114,64019112,18579.98,,,,,,,,,,
E42570,E52114,64028163,62848.45,,,,,,,,,,
E42570,E52114,64028164,122275.11,,,,,,,,,,
E42570,E52114,64028165,39812.94,,,,,,,,,,
E42570,E52114,65038237,26991.83,,,,,,,,,,
E42570,E52114,65038238,123677.61,,,,,,,,,,
E42570,E52114,65002840,713043.72,,,,,,,,,,
E42570,E52114,65002841,1425432.72,,,,,,,,,,
E42570,E52114,65003236,4568.57,,,,,,,,,,
E42570,E52114,65002849,290641.5,,,,,,,,,,
E42570,E52114,21025554,227560.76,,,,,,,,,,
E42570,E52114,21140939,372689.59,,,,,,,,,,
E42570,E52114,21140941,228548.32,,,,,,,,,,
E42570,E52114,21140942,18179.98,,,,,,,,,,
E42570,E52114,65002854,-1598.41,,,,,,,,,,
E42570,E52114,65002856,609969.5,,,,,,,,,,
E42570,E52114,65002857,1085544.14,,,,,,,,,,
E42570,E52114,65003238,5627.17,,,,,,,,,,
E42570,E52114,21025556,48053.67,,,,,,,,,,
E42570,E52114,65002862,-1046.73,,,,,,,,,,
E42570,E52114,65002864,156172.34,,,,,,,,,,
E42570,E52114,65002865,223290.78,,,,,,,,,,
E42570,E52114,21008979,371892.82,,,,,,,,,,
E42570,E52114,21009048,67015.66,,,,,,,,,,
E42570,E52114,65002377,-74.07,,,,,,,,,,
E42570,E52114,65024682,-74.07,,,,,,,,,,
E42570,E52114,20275028,2310,,,,,,,,,,
E42570,E52114,21008977,3049901.45,,,,,,,,,,
E42570,E52114,21030914,27720,,,,,,,,,,
E42570,E52114,65028821,664440.2,,,,,,,,,,
E42570,E52114,65028822,-2504.7,,,,,,,,,,
E42570,E52114,65024944,519739.33,,,,,,,,,,
E42570,E52114,65028955,-47.52,,,,,,,,,,
E42570,E52114,65002192,-949.27,,,,,,,,,,
E42570,E52114,65024640,-853.1,,,,,,,,,,
E42570,E52114,65002017,-195.94,,,,,,,,,,
E42570,E52114,65003263,83872.03,,,,,,,,,,
E42570,E52114,21045982,683096.33,,,,,,,,,,
E42570,E52114,65024943,2640,,,,,,,,,,
E42570,E52114,21045983,161211.62,,,,,,,,,,
E42570,E52114,65003271,55642.6,,,,,,,,,,
E42570,E52114,21029749,141441.42,,,,,,,,,,
E42570,E52114,21029753,259760.28,,,,,,,,,,
E42570,E52114,21029754,40114.32,,,,,,,,,,
E42570,E52114,21029755,97912.37,,,,,,,,,,
E42570,E52114,20094738,-3040.09,,,,,,,,,,
E42570,E52114,20094740,-4070.72,,,,,,,,,,
E42570,E52114,20094744,-7313.24,,,,,,,,,,
E42570,E52114,21000763,5565478.18,,,,,,,,,,
E42570,E52114,21000765,541119.57,,,,,,,,,,
E42570,E52114,21000769,320570.7,,,,,,,,,,
E42570,E52114,21000773,186526.89,,,,,,,,,,
E42570,E52114,21148865,7542.84,,,,,,,,,,
E42570,E52114,65024637,6231.49,,,,,,,,,,
E42570,E52114,65024638,-158.4,,,,,,,,,,
E42570,E52114,65024639,-1101.25,,,,,,,,,,
E42570,E52114,20209224,-235.71,,,,,,,,,,
E42570,E52114,20209228,-79.2,,,,,,,,,,
E42570,E52114,20209476,-946.63,,,,,,,,,,
E42570,E52114,21000767,3410270.11,,,,,,,,,,
E42570,E52114,21000771,1784890.95,,,,,,,,,,
E42570,E52114,65024756,-4018.87,,,,,,,,,,
E42570,E52114,65024757,-2374.78,,,,,,,,,,
E42570,E52114,21150627,13242.84,,,,,,,,,,
E42570,E52114,21038550,37078.43,,,,,,,,,,
E42570,E52114,21054827,67933.88,,,,,,,,,,
E42570,E52114,21039115,3371.25,,,,,,,,,,
E42570,E52114,21041422,38968.8,,,,,,,,,,
E42570,E52114,21054829,45374.98,,,,,,,,,,
E42570,E52114,20277838,434352.19,,,,,,,,,,
E42570,E52114,20278034,323250.76,,,,,,,,,,
E42570,E52114,21012580,136398.6,,,,,,,,,,
E42570,E52114,21137524,208606.3,,,,,,,,,,
E42570,E52114,20277836,696532.9,,,,,,,,,,
E42570,E52114,21137516,242485.6,,,,,,,,,,
E42570,E52114,21137551,156240,,,,,,,,,,
E42570,E52114,21137489,118339.42,,,,,,,,,,
E42570,E52114,21139147,241875,,,,,,,,,,
E42570,E52114,62050146,-154.04,,,,,,,,,,
E42570,E52114,20088420,-8815.08,,,,,,,,,,
E42570,E52114,20302747,-103.41,,,,,,,,,,
E42570,E52114,65024857,123927.21,,,,,,,,,,
E42570,E52114,20302757,-34.47,,,,,,,,,,
E42570,E52114,65038308,191909.08,,,,,,,,,,
E42570,E52114,65003309,-868.74,,,,,,,,,,
E42570,E52114,65038272,504900.34,,,,,,,,,,
E42570,E52114,65002881,-432.51,,,,,,,,,,
E42570,E52114,65024889,324368.76,,,,,,,,,,
E42570,E52114,21061779,179390.06,,,,,,,,,,
E42570,E52114,65003451,152008.07,,,,,,,,,,
E42570,E52114,65028987,-28.08,,,,,,,,,,
E42570,E52114,65002542,-211.41,,,,,,,,,,
E42570,E52114,21010304,48060,,,,,,,,,,
E42570,E52114,20234480,16540.72,,,,,,,,,,
E42570,E52114,21063286,54452.27,,,,,,,,,,
E42570,E52114,21093200,2730,,,,,,,,,,
E42570,E52114,62050125,-98.19,,,,,,,,,,
E42570,E52114,65024816,10992.85,,,,,,,,,,
E42570,E52114,20210926,-261.74,,,,,,,,,,
E42570,E52114,21063284,272622.68,,,,,,,,,,
E42570,E52114,21144773,35177.12,,,,,,,,,,
E42570,E52114,65021710,-37.53,,,,,,,,,,
E42570,E52114,65021713,-672.86,,,,,,,,,,
E42570,E52114,65023435,-428.48,,,,,,,,,,
E42570,E52114,65037071,100976.54,,,,,,,,,,
E42570,E52114,65037077,103187.95,,,,,,,,,,
E42570,E52114,65037089,72414.7,,,,,,,,,,
E42570,E52114,65021711,-493.29,,,,,,,,,,
E42570,E52114,65021714,-602.91,,,,,,,,,,
E42570,E52114,65023436,-385.31,,,,,,,,,,
E42570,E52114,65037072,134987.52,,,,,,,,,,
E42570,E52114,65037078,77387.91,,,,,,,,,,
E42570,E52114,65037090,156117.85,,,,,,,,,,
E42570,E52114,65021709,-49.04,,,,,,,,,,
E42570,E52114,65021712,-49.04,,,,,,,,,,
E42570,E52114,65023547,-332.42,,,,,,,,,,
