area_code,customer_code,child_sku_code,gsv
E41592,E50879,20294813,1661.416
E41592,E50879,20294814,2680.084
E41592,E50879,20302757,-4.334
E41592,E50879,20302759,-0.458
E41592,E50879,20304736,275.288
E41592,E50879,20304739,286.88
E41592,E50879,21000763,22963.234
E41592,E50879,21000765,4779.916
E41592,E50879,21000767,12657.503
E41592,E50879,21000769,2011.918
E41592,E50879,21000771,10094.494
E41592,E50879,21000773,1893.667
E41592,E50879,21001515,-2.636
E41592,E50879,21002844,58.639
E41592,E50879,21008977,6246.995
E41592,E50879,21008979,3386.834
E41592,E50879,21009048,1528.625
E41592,E50879,21010304,1709.499
E41592,E50879,21012580,3194.662
E41592,E50879,21013579,1914.583
E41592,E50879,21013982,29.751
E41592,E50879,21013983,2187.414
E41592,E50879,21013984,1229.75
E41592,E50879,21013987,330.25
E41592,E50879,21013989,577.248
E41592,E50879,21014046,4041.084
E41592,E50879,21015691,-0.292
E41592,E50879,21018169,40
E41592,E50879,21018170,20.667
E41592,E50879,21018171,39.417
E41592,E50879,21018172,147.833
E41592,E50879,21018836,2597.333
